key,value
11081,63093
10006,94945
16902,97872
14340,61863
4769,73881
13124,56178
47957,90927
25423,69134
27506,80987
22978,57630
43525,91250
49941,96431
14748,73064
6404,96993
6325,95427
23797,91072
4023,93859
30227,65328
14422,53899
39208,63196
6190,95746
26957,74464
10233,96102
31344,64472
47632,66178
29821,82859
4888,56878
13019,64210
37889,54536
3649,51682
42166,96494
4435,65742
9077,79540
32576,56818
10464,61723
15429,75381
25020,73474
48455,66215
18690,67453
36877,99874
36769,50901
18802,57510
16907,83575
21651,58634
37427,89353
30648,59246
5607,88800
7053,92253
20440,69982
42121,57481
36615,50585
32897,87647
23376,64888
38324,76837
28973,88338
21218,62663
16366,85969
14123,75360
15505,64128
32,98637
26482,83608
44721,97307
29751,95116
4632,51234
9583,68699
2835,74143
32281,57790
41468,85553
41139,96185
3772,80041
31183,54261
6379,91651
49449,73864
3478,76268
12875,55541
33415,77428
3002,52004
46776,59745
24316,71630
34020,99547
9590,56407
18,81850
40871,65869
5236,57848
12865,57221
12570,56873
5735,94570
44123,79175
1618,84209
37553,66626
790,69499
13004,62044
3005,50279
29148,73387
21408,58668
21718,57988
18519,60343
41083,90912
8436,62367
49058,79069
40811,73213
28287,93230
33899,98725
44581,97255
26587,72842
47420,61517
1822,69080
7442,75927
8784,78077
47831,82703
43377,97919
12784,57189
8104,82649
2117,95636
43832,67924
329,77570
30420,79645
47102,52138
9823,50585
44690,77637
45532,63462
20224,84272
14427,79153
42802,53232
15124,55716
16771,81695
32972,72710
48737,99725
27097,91985
29712,55955
17823,71707
17201,58147
19046,81911
807,81658
34275,52762
10217,93660
38955,73311
44583,56882
43788,68600
5175,63073
48157,91663
5026,86803
24916,60454
5382,75646
33177,92285
11618,66853
23723,50932
47604,55869
24411,55332
9686,60971
4722,62638
42020,82469
21016,82059
48496,76839
25613,60205
43599,96147
41593,69622
7924,50191
25005,61532
29883,83030
9830,66125
31451,51916
43822,63543
49808,67783
4017,76926
46693,98599
30587,89767
11311,87649
2658,60140
47087,61830
23990,64286
19780,51468
8451,88380
29841,96756
12385,97187
26609,75900
48086,61316
11101,99841
6654,95746
34384,90674
48787,61646
25651,79182
21087,63421
5035,61547
37480,65797
21732,70169
17091,65012
13231,93922
44455,92455
19232,66562
37411,81261
32225,98191
20459,96821
24062,95702
14157,84134
30145,56495
33731,95653
30947,60918
30086,64750
17654,87863
43129,64602
5702,58077
2435,66570
16072,90169
14959,91019
16224,60053
39091,93275
19792,88446
19190,91504
21262,98377
7576,69809
35225,54945
40725,51762
23098,84532
33073,85271
39138,82209
27825,85429
44033,52437
35836,62169
3000,88766
31798,54632
22680,66720
1179,56940
10596,93328
22940,53566
33901,70953
21778,60567
40545,90847
38517,53393
3468,97891
1905,67623
12469,89951
5501,65222
27359,81917
29934,53718
32761,65679
26828,54383
28148,54875
3459,72540
42661,87522
25795,91405
14669,57811
48921,64156
48339,55584
6714,62767
28219,53876
14197,63348
20435,82489
32026,79593
36396,63808
31011,70169
41549,73625
40425,77829
14023,78867
14207,64133
23992,87999
27574,66790
19392,54540
48816,57377
25356,65869
10897,79866
1551,95436
33474,95753
5814,68057
2085,50878
49055,79927
424,63849
40665,50975
38037,84668
24518,93107
42269,82984
42622,58928
43653,76168
22838,60580
39644,59996
24347,64336
12631,70388
43937,76657
46766,85084
9290,99812
33947,71971
29711,82455
13839,92713
29714,75179
8140,93605
36796,92977
19763,94702
3030,69852
4208,65366
36048,93667
9057,84105
37992,98798
10680,88579
14621,90008
16443,64168
19524,74360
28430,59645
31634,90959
38438,58269
11049,96395
3341,66074
46868,59248
4894,52532
41200,71135
29406,75108
29013,69547
15761,69436
28825,58314
12896,63621
12528,77998
8506,91856
33100,53611
8470,69942
13459,54367
1972,90107
24292,98899
2393,79536
49002,57324
47461,76967
8388,64097
49169,64376
36057,84554
48920,84670
6232,90301
25999,85906
18866,60989
866,74383
33264,95286
36728,78766
7405,78963
47390,64615
20347,61652
33877,81124
23093,87874
34828,56572
7341,97171
23697,55000
15490,64389
20614,51703
20964,70405
30296,89790
30745,94332
32710,91192
10826,62137
37075,97481
36258,87887
34501,94277
46424,93118
47361,57482
21669,99567
31375,89573
1831,65836
15391,84966
3701,54159
26924,55897
37144,96247
41417,50158
2965,59485
23625,98476
34090,69160
46640,60764
39444,79437
42695,56310
4127,80299
20945,77178
46630,66154
25865,91062
19080,54985
28280,99304
33337,64479
32536,79155
34036,71454
9945,60149
18785,55706
22208,93638
23419,56633
26580,50957
12167,85066
29314,91450
43889,81599
23754,89550
35560,79067
14992,78215
43992,94351
42708,79965
31511,86569
42486,77859
29144,96453
46006,69500
39678,71040
15142,75515
44734,69428
49527,60860
6820,63400
18451,66094
17027,51186
49192,85166
27205,58903
29999,98344
20427,83393
4144,99301
31016,70512
43344,83629
17210,63685
49081,67936
30630,56220
1672,63678
37409,75605
12043,91973
22320,82473
24177,72818
15015,79774
15386,86926
20961,89065
27735,88024
33546,96130
38652,57718
44206,89698
42999,75642
26462,72157
1073,93906
4534,79916
20290,75493
37135,76603
47867,92345
5040,91428
7733,50963
46220,95709
44684,75513
17669,81259
21398,88027
47581,60621
40347,97027
42683,72477
7090,73155
37053,62626
6462,66805
44984,72849
19951,61472
4176,51644
45424,67494
4071,70267
38690,70808
47696,72749
39453,65792
3961,92478
33035,89495
35108,96607
3598,78378
17554,98861
20554,99729
10173,55596
18003,59900
39462,60724
6016,60124
21763,55211
15920,88778
20944,63857
7646,94143
7545,75696
33165,80777
24618,64856
7548,81123
43191,83252
383,96638
5868,86697
47640,69799
1643,87063
46121,73454
21013,80538
26743,50665
19612,67922
46367,62795
26642,80057
19181,66664
22701,96905
1745,98779
34369,91156
12746,78317
26825,70182
8905,75564
3062,92580
4188,97014
9500,84676
21773,59121
11215,53208
20496,65339
47508,68140
16971,88814
32278,97942
3233,74481
31114,64016
35839,79941
41758,96654
10614,79009
40555,59366
39088,60742
34213,79716
27748,57738
31055,64204
46662,64590
26041,71612
49889,65716
22412,50323
13768,93107
375,53680
32627,75258
29261,53529
7267,75790
93,80346
27635,70313
22289,69919
4326,87508
22709,90539
29045,75098
21896,93496
31688,97050
46683,86897
22311,65613
33691,90349
39061,89413
38280,71370
40109,50054
15191,77590
46444,97901
22425,66345
2470,67331
20184,95407
115,55872
20748,52030
43945,76961
21990,58088
47649,94786
32559,97104
28520,66433
42633,94845
48418,89080
49662,95078
13765,92104
10802,61420
31992,52784
13312,88224
3338,98175
48305,84248
6952,65823
2618,93498
7340,67720
13777,76376
12248,59904
8665,71118
14003,74209
40539,92997
40864,61268
35235,56585
47825,72049
2582,90169
28536,61649
29293,57718
21308,83363
22243,65309
38741,57352
20757,99496
44594,88506
45908,93965
10877,72566
19755,60577
46376,58161
25629,93005
47033,76790
22888,53757
48475,75260
32186,94345
18417,75541
37162,65717
6547,85166
2656,75717
40263,50290
16248,66793
8127,95429
38673,66537
37458,53545
11156,81978
23689,75546
46496,53079
4628,80077
32207,50439
22247,70733
20601,97931
30689,51382
2053,75008
33991,61240
12750,62710
17072,68170
44522,52200
3254,91465
28416,59366
12376,86252
32997,82888
2985,95261
35881,63050
40219,74778
2339,53137
45395,71641
14565,89283
31603,83260
11525,52166
11182,89863
1477,86729
279,94388
22394,99912
24674,83560
7796,78916
39613,89099
17051,97873
19919,61171
3623,83071
48120,69557
12418,62868
26903,67781
5915,63883
48167,67740
48967,99906
16927,79905
24614,55423
40767,69658
47565,90822
32247,97375
36008,69344
24914,79614
9834,69843
31519,89989
326,76761
14392,67549
28521,62077
25872,66505
43026,97783
9756,85936
25911,57498
42835,90733
39358,96374
767,77782
9142,97605
33009,56079
43681,79339
25589,77651
41879,76683
36381,92572
12499,98871
13241,94835
38654,52698
31112,62575
32729,75968
39158,68972
30390,58591
19850,54631
8250,73501
48371,74678
20367,58583
8683,94175
26920,82523
9460,73156
29187,59845
38532,88007
9555,68455
30706,88491
48880,50159
38502,75639
9844,52406
30165,71656
24334,54211
13976,66714
15705,96167
41777,85937
38103,86720
3118,57553
16888,64973
16972,52595
45903,51836
38628,88791
16697,79460
7056,59542
38745,73382
11136,65981
36880,55151
3238,78993
35193,65228
41848,78586
14811,51970
18616,60053
33062,54294
37352,98898
35043,72291
43307,55644
32368,93997
49529,83141
29800,93115
47076,88043
8979,90926
33881,58080
18622,54185
427,56001
28234,84797
30398,79697
9003,79856
46908,94333
29183,89938
33343,88544
45768,51943
27930,86488
32556,56737
21595,97564
32314,70848
36810,72680
17108,75679
38213,63547
7315,71805
42694,96069
48413,80863
24799,54783
7702,79902
42512,80198
19605,77874
20079,90446
12822,90748
44210,89879
12988,68840
10506,52521
20805,57740
24474,81740
1864,65949
16669,64993
32802,60032
7841,60123
8479,76026
22634,95982
14325,70819
35745,61374
40206,68412
11242,66722
38334,86281
1503,64218
21416,69609
11540,60443
14734,94470
44030,57280
6781,75426
6145,74343
38672,89314
8168,93055
47844,82454
33439,93513
14929,96619
19042,77261
19246,89246
28214,98163
15947,99846
5926,70294
47318,75289
10117,98796
11115,63535
37462,60475
11831,91619
6506,67534
30991,76418
23610,85698
45971,90097
29397,80317
14305,63821
11611,80031
2933,99651
38093,91816
9394,89536
5449,99712
1633,77355
25991,60617
44314,79382
43081,67538
314,79058
10465,62497
33664,98594
33513,75491
49111,62197
43731,72900
22277,92361
18433,71303
30457,84214
49368,69684
49974,61158
25409,87183
14518,56059
41056,87187
26175,59205
8004,54335
35047,81795
46619,92363
38623,61062
34545,53935
37905,74040
21381,52299
4366,71327
5091,72163
3719,83005
26013,99144
26595,50428
47314,64916
48972,66177
24569,97420
49008,59527
18485,96977
40075,70901
19890,66132
17640,81028
1264,84449
33169,67396
36277,87188
11058,84080
36083,95285
14118,56768
1195,67143
12905,96730
21653,82934
45692,75324
13385,54362
14409,61425
9728,75338
35291,78182
37333,93773
4081,80253
46788,63074
31563,72287
22405,53663
49988,95910
20750,70077
17018,98376
11825,55243
20627,77650
30323,89097
16593,81822
41792,52805
9511,87304
46771,95746
48526,87921
36567,68743
23176,71374
4183,73310
19380,80892
17521,98578
18265,70783
6113,50124
48574,84779
23898,77419
19050,56338
3209,78100
43978,64792
43981,97075
3802,59125
3632,68569
23094,89730
38086,93808
29445,86121
944,59987
36920,59995
15471,84596
24142,50171
178,76848
1339,61524
17835,96214
31435,91278
10468,85445
9145,61029
24037,52392
277,95721
114,51977
43465,90513
4275,58940
23668,89128
45455,81266
27015,50822
13131,81092
30374,67034
14031,93163
41869,73495
20186,50297
19594,93854
13820,50965
34040,75914
30442,84325
36427,91238
7851,86099
12943,54124
33101,74729
44518,59211
22139,68983
35914,97427
46595,54966
16919,79944
8415,87829
41567,92067
23615,75964
20279,74892
1316,84269
11277,61071
17063,55403
36636,57658
100,89512
25007,79528
33102,54527
47450,81378
7632,54013
2171,80977
45219,78280
20638,78423
49070,74312
45155,91042
17296,55801
21375,80003
7756,73082
13016,99887
21424,69628
36831,87880
32555,94865
9870,51461
22210,88824
25209,72311
30559,64239
481,73798
40765,84644
40289,70337
45613,74993
44549,58664
7767,81031
26723,88012
5229,94315
10310,75319
10887,94083
41878,94312
26845,56042
1984,92682
41029,59902
27705,59284
47386,80782
6372,90840
27025,60069
14884,89929
5079,69162
34442,70521
1017,60483
1225,89787
4339,53105
15454,93809
13720,59294
1421,99172
47665,84498
889,95655
38154,84071
41204,62145
30591,59719
17288,66862
40467,71860
35623,54695
3944,70937
6570,84317
20106,86603
12630,95499
9598,70515
7171,78664
29675,60466
38145,94740
7103,72809
30486,79466
26026,65320
48387,81951
27026,99196
37340,57298
17489,80279
5113,81279
44431,78914
48473,90892
10134,59937
437,57633
38035,74207
44352,52955
2050,65101
23964,87811
37809,74050
43893,51820
34246,66438
34440,66728
42192,51500
37402,99314
47291,82935
39054,78959
22609,88798
18975,82952
13680,71998
11393,54572
6064,71025
5575,71271
30432,73356
11087,89785
4588,99752
22537,86381
48442,53841
29455,86747
9781,52472
41783,73366
5724,57359
3277,65711
1250,73572
7334,95073
11032,84501
21857,58246
5008,65678
43913,68060
37242,84771
48467,61128
11153,97246
16817,62777
1358,81381
11516,51604
722,57363
44793,90599
11623,60153
22145,70322
15275,76092
26765,96725
7606,62368
2031,88807
34848,77137
21442,75056
32548,82808
3198,75211
3094,79920
6592,59388
5297,94534
40659,95362
31239,53203
26647,79343
14947,75260
10982,97485
39482,97332
7266,83804
2680,95794
571,91881
14989,83511
48839,53220
13766,82933
44374,90551
36988,97419
29931,72626
2954,50672
5876,97986
3096,76118
4220,50223
18225,78153
29847,98387
44392,70962
20955,77252
36192,69696
1409,71588
39017,98058
41036,76743
25461,54793
31303,75437
46679,82578
49670,76835
3354,72597
30842,64596
33019,77874
26,85433
12571,77360
10255,77540
47529,77460
46314,50664
21482,55539
42634,77590
20088,81133
16753,85372
29724,85737
7308,59250
21193,99983
29734,81386
34087,61734
42750,96916
12566,66612
8833,58070
48910,85572
22453,64874
10463,81052
26790,94599
19203,51366
38484,71067
34432,82351
16761,88949
43767,50276
10244,68606
10373,85115
10,90088
45852,88050
38611,98377
3776,57997
1296,99608
27716,95042
49746,50787
38342,89431
18218,90991
18962,57817
32595,81876
9171,73011
13248,96342
31788,60053
42268,60003
21786,77072
2975,83805
19538,88263
47865,64348
15040,78217
44908,77107
40869,70839
27202,59537
38477,53094
5595,86457
33774,58887
13201,71127
9510,93877
29694,53352
16773,75813
18086,59183
13601,58117
20565,84404
43502,55161
14164,92287
7730,79058
45875,84929
29572,62907
4571,98627
30647,72012
7413,82577
2093,62757
47651,72727
9965,98529
19884,71310
16802,80056
14581,63765
16419,86870
29601,69885
43084,74180
15336,66447
2274,85223
9968,60902
15706,97373
33863,59954
4379,88077
34795,79409
15881,63638
44844,84464
11407,82585
45390,99010
2092,86640
27584,67095
30604,94491
19059,85056
30304,82314
44681,77344
34826,93758
34297,73789
42960,84422
2571,65851
19410,50221
34228,52463
6949,72273
5751,64554
31408,72899
44655,73088
31280,64836
21792,80175
38647,76799
21558,73207
30059,80992
42189,63568
8978,89230
2010,65507
30998,85679
34798,86297
19191,68416
6571,86808
20786,54908
29739,91892
23313,73034
48264,70694
33793,95728
9458,55089
18609,97355
26538,80810
11112,63725
195,86303
29459,65816
48676,55948
16846,67897
19627,85651
34437,81105
11460,71206
32756,90611
11204,74109
14107,75237
44273,83625
1523,55930
34131,85908
44087,80118
43460,55240
42526,98204
39854,94569
34804,60426
2264,64519
41447,71212
4678,75067
49887,72605
31238,50751
4503,67210
45626,94149
45952,65011
35783,79817
32395,83365
581,98283
6841,59016
49001,55489
24313,95595
45616,99750
4264,78799
37324,74210
22671,78970
24611,58876
49788,97890
47043,82446
37164,72032
40721,73290
33960,61385
45518,65894
29561,66441
34571,76250
35966,57138
7427,66200
154,86450
21789,54961
17569,88547
14261,64191
44576,87486
32678,79270
16472,81273
3670,65062
42771,84172
39911,73908
13354,59185
21497,58262
669,80750
4331,81885
24269,50529
2853,93476
29627,85624
38236,67250
40713,66326
27006,62796
23190,50783
23596,67373
44326,84984
37256,69565
7551,84474
22297,97516
49969,58503
49459,91740
23672,50330
21815,91474
30987,64554
10466,64060
2190,62316
43278,59585
28895,90778
36522,54720
18365,62449
21554,65103
16441,70151
31541,80821
31024,91506
9317,70932
36719,85976
11003,64574
36107,97144
44146,91419
39781,59111
38802,58106
23627,88334
7236,72663
3148,78258
44305,62895
33607,60665
16833,59551
37966,53787
33898,68843
30997,74698
670,87111
42219,52595
44579,97409
28363,80288
37519,55450
40650,50462
21928,80584
9194,63721
4108,97886
25481,81316
14736,84755
9799,73727
8858,90604
27855,67103
6921,72963
39910,84918
35264,70119
33956,79424
15482,82234
15075,62879
30286,66272
36051,98270
3567,77190
15704,59258
26249,59412
18949,98046
8302,72563
40760,66154
46221,76198
13456,98428
16538,86274
13607,72013
28301,98955
35605,86397
34397,64500
18250,50431
824,66114
29036,87510
5544,75203
5564,56083
32313,57230
13539,90048
6516,84059
44803,62018
21934,53662
40905,66139
28316,81275
49945,95486
29295,81371
8219,68452
21621,97577
9819,69484
42465,92128
12533,50284
13877,54607
18783,90383
10834,50476
34461,64795
8873,59857
33309,59389
589,52209
31509,61186
37218,71290
26399,96832
30426,51538
9925,61239
20118,97262
38594,83706
5340,95735
2382,67301
17767,65649
44909,69173
31758,71876
33025,93803
28557,69398
18551,69896
42564,94896
14437,58928
25548,80593
34980,61606
19570,97199
7754,84477
46346,90484
26084,76539
11903,93076
38273,72510
14656,55722
162,96290
23373,85492
46482,80156
28032,73585
26180,70090
18836,76190
37356,72468
30389,58537
8814,66091
19641,97952
35594,64592
40003,66328
27879,99220
2500,95142
21850,50063
473,77457
864,89145
9298,70506
7755,67871
28470,56806
2959,96170
25922,86233
3929,73867
44320,79747
458,95642
26102,62605
44,83122
47598,73994
132,85063
4475,78939
39654,72099
336,71476
26575,89486
49284,77669
45170,73397
47039,92428
44501,76374
33079,73423
4148,54654
20764,58037
16053,91526
18313,84519
8975,69145
47201,94136
44052,57507
15618,82509
7485,64885
35526,60785
11852,52481
39174,54393
20360,55352
27195,68135
35026,55147
28960,99189
44883,75013
11385,86654
9067,75598
26930,72491
2847,96809
23948,81981
48610,80598
21529,55737
38835,72392
16193,61613
29259,83376
43403,62940
28741,96990
6443,51294
35820,55867
18856,62304
39410,57988
13819,88284
9034,96268
9673,82853
1994,70315
36823,57481
27493,90672
11358,75344
29351,83964
44517,95360
13460,59224
42190,94208
35413,98259
19201,66903
15735,52723
6428,96704
4668,80171
33270,99567
22689,96619
22468,82169
47572,58511
519,87021
42333,51557
49186,66201
39933,98786
24186,74480
47476,65810
10785,77292
24232,62675
46916,80635
49526,85489
